id,name,met_values,supports_rep,supports_hour,category,created_at
40b208eb-a94d-415a-bb01-c188c3a73324,"Impliedwalking/standing-pickingupyard, light, pickingflowersorvegetables",3.0,False,True,{cardio},2025-10-05T19:08:24
9d0a3894-28c0-4d27-bf5b-7c9c83c129a0,"Walking, gatheringgardeningtools",3.0,False,True,{household},2025-10-05T19:08:24
6a086b65-5c20-4305-a31d-71ff94dc2380,"Wheelbarrow, pushinggardencartorwheelbarrow, general",4.8,False,True,{cardio},2025-10-05T19:08:24
2ca78e7f-7cbd-40e7-8967-e7084d5b8e2d,"Wheelbarrow, pushinglargegardencartorheavywheelbarrowupto150kg",6.0,False,True,{cardio},2025-10-05T19:08:24
fd7d23f6-e485-40e8-aab0-26262f4a292e,"Yardwork, general, lighteffort",2.3,False,True,{other},2025-10-05T19:08:24
abb8d3d0-7fca-4adf-a1fc-5de14a8c0fbb,"Yardwork, general, moderateeffort",4.0,False,True,{other},2025-10-05T19:08:24
dc29809c-7182-4234-aa26-7653223bb12e,"Yardwork, general, vigorouseffort",6.0,False,True,{other},2025-10-05T19:08:24
aeeb365b-1b4e-47a1-b64f-09248f4d2480,"Boardgameplaying, sitting",1.3,False,True,{other},2025-10-05T19:08:24
35c38bd4-cd3b-495f-ab14-9e402f40b4fe,"Casinogambling, standing",2.5,False,True,{other},2025-10-05T19:08:24
d2d2f7e1-0a69-488c-8028-4bd03e179acd,"Cardplaying, sitting",1.5,False,True,{other},2025-10-05T19:08:24
7cc594b1-95bf-4d75-aee5-07f09e4b6d85,"Chessgame, sitting",1.5,False,True,{other},2025-10-05T19:08:24
116df9e6-b882-4747-8ee9-7d527febf061,"Copyingorfilingdocuments, standing",1.5,False,True,{other},2025-10-05T19:08:24
2ed09321-b88d-4be6-8a1b-af3946b7ee48,"Drawing, writing, painting, standing",1.8,False,True,{other},2025-10-05T19:08:24
cd4c969b-c167-42cd-a5a6-371c38355946,"Laughter, sitting",1.0,False,True,{other},2025-10-05T19:08:24
d9e3f1f2-29ab-43f8-ac34-aee12f490e41,"Sitting:reading, book, newspaper, magazine",1.0,False,True,{other},2025-10-05T19:08:24
39963045-8ffd-4e9d-ab56-ff229c8099a1,"sitting, typingorreadingonabalancechair/stabilityball",1.8,False,True,{other},2025-10-05T19:08:24
473bf698-3d51-427b-905f-39325a0d05b6,"watchingtv, steppingduringcommercialbreaks",2.0,False,True,{other},2025-10-05T19:08:24
6fe082ca-8894-4a5d-adc8-24105463338c,"Sitting:writing, deskwork, typing",1.3,False,True,{other},2025-10-05T19:08:24
77a18e04-b209-42ac-b014-6f81fb9c10f7,"Standing:talkinginperson, onthephone, computer, textmessaging, writing",1.3,False,True,{other},2025-10-05T19:08:24
0927472a-2974-4b9e-b236-42c6ee55e589,"Sitting:talkinginperson, onthephone, computer, ortextmessaging, lighteffort",1.3,False,True,{other},2025-10-05T19:08:24
af6605f1-90c6-45b1-9574-8040c6bb7212,"Sitting-studying, general, includingreadingand/orwriting, lighteffort",1.5,False,True,{other},2025-10-05T19:08:24
4971f6eb-b211-4e8c-b2a8-babe2938edeb,"Sitting-inclass, general, includingnote-takingorclassdiscussion",1.8,False,True,{other},2025-10-05T19:08:24
b333081b-4f82-4f5c-8411-03ed9b03dafb,Standing-reading,1.0,False,True,{other},2025-10-05T19:08:24
3f49e599-ee81-4587-a84f-c4a3563e3821,Standing:miscellaneous,2.5,False,True,{other},2025-10-05T19:08:24
1e1fd2b9-f348-4463-9cc1-fa68be959a88,"Sitting:artsandcrafts, carvingwood, weaving, spinningwool, lighteffort",1.8,False,True,{other},2025-10-05T19:08:24
f8baafc6-b6c1-4101-b28f-6fcc320c3357,"Sitting:artsandcrafts, carvingwood, weaving, spinningwool, moderateeffort",3.0,False,True,{other},2025-10-05T19:08:24
accfcdc0-611c-4673-bca8-d1c14f65bce6,"Standing:artsandcrafts, sandpainting, carving, weaving, lighteffort",2.5,False,True,{other},2025-10-05T19:08:24
7954d07f-727a-452c-b1d2-49219650469f,"Standing-artsandcrafts, sandpainting, carving, weaving, moderateeffort",3.3,False,True,{other},2025-10-05T19:08:24
35009cc2-bfab-4545-8c72-dcad5a75f720,"Standing-artsandcrafts, sandpainting, carving, weaving, vigorouseffort",3.5,False,True,{other},2025-10-05T19:08:24
48c57a5b-5f67-4fd4-9f6f-1746b9e13e8b,"Retreat/familyreunionactivitiesinvolvingsitting, relaxing, talking, eating",1.5,False,True,{other},2025-10-05T19:08:24
67d3fb53-3d6d-4b66-8c3f-f793f530d90b,Retreat/familyreunionactivitiesinvolvingplayinggameswithchildren,2.5,False,True,{other},2025-10-05T19:08:24
6dd49dd4-d4bd-463d-befc-0529d2f08baf,Touring/traveling/vacationinvolvingridinginvehicle,2.0,False,True,{other},2025-10-05T19:08:24
5d017460-f899-409d-b1e2-90aeb3e4adb2,Touring/traveling/vacationinvolvingwalking,3.5,False,True,{cardio},2025-10-05T19:08:24
14f96422-aacb-475c-a71a-cf875e7fff44,"Campinginvolvingstanding, walking, sitting, light-to-moderateeffort",2.5,False,True,{cardio},2025-10-05T19:08:24
74c136d3-14a6-491b-a530-c92d385a3dfd,"Sittingatasportingevent, spectator",1.5,False,True,{other},2025-10-05T19:08:24
00b71241-70b3-48ec-a2e6-add078100359,"Accordion, sitting",1.8,False,True,{other},2025-10-05T19:08:24
f6e4fff7-587b-41bd-8751-e8b48295289b,"Cello, sitting",2.3,False,True,{other},2025-10-05T19:08:24
b4f5101b-01e6-4609-85fd-4821eaf2b406,"Conductingorchestra, standing",2.3,False,True,{other},2025-10-05T19:08:24
b71517d8-e71b-44bd-9ab3-4a70e19d4336,"Doublebass, standing",2.5,False,True,{other},2025-10-05T19:08:24
ae1f69c3-2323-4d3a-851c-6ede03f8ebc4,"Drums, sitting",3.8,False,True,{other},2025-10-05T19:08:24
839bef0c-6f1d-4eed-bd93-c84feb94dee1,"Drumming(e.g., bongo, conga, benbe), moderate, sitting",3.0,False,True,{other},2025-10-05T19:08:24
a11c67ee-9358-4763-bcb6-d1089231cc0e,"Drumming, concert/liveshow",8.3,False,True,{other},2025-10-05T19:08:24
45763a5a-5c9f-4c25-85cd-bf24b53359ef,"Flute, sitting",2.0,False,True,{other},2025-10-05T19:08:24
3f4cc829-9c18-414c-8fa8-d0b2e71fbb09,"Horn, standing",1.8,False,True,{other},2025-10-05T19:08:24
2b0bc43c-bfb6-40cf-bb5c-b2fda5661b9a,"Piano, sitting",2.3,False,True,{other},2025-10-05T19:08:24
d03666cc-8b22-4797-b10d-f96bf2b22535,"Playingmusicalinstruments, general",2.0,False,True,{other},2025-10-05T19:08:24
5f9280ab-2c50-41e6-a200-16b616c43166,"Organ, sitting",2.0,False,True,{other},2025-10-05T19:08:24
f53fb525-37d4-4c6b-9ea7-e3194a983353,"Trombone, standing",3.5,False,True,{other},2025-10-05T19:08:24
57010661-086e-4367-8b02-d32d6e456794,"Trumpet, standing",2.5,False,True,{other},2025-10-05T19:08:24
c6da3485-78f8-4022-b9bd-a1d5e2a4a7f7,"Violin, sitting",2.5,False,True,{other},2025-10-05T19:08:24
f74821a0-0cea-4c5b-8fd5-4652d9d2f9cc,"Woodwindinstruments, sitting",1.8,False,True,{other},2025-10-05T19:08:24
a56f0b93-da92-4c95-ab67-807b9b831630,"Brassinstruments, sitting",1.8,False,True,{other},2025-10-05T19:08:24
51b16fde-faee-49e7-ac43-82dd2205af5c,"Guitar, classical, folk, sitting",2.0,False,True,{other},2025-10-05T19:08:24
f0476760-cb3b-449c-b94e-ddd44003706c,"Guitar, rockandrollband, standing",3.0,False,True,{other},2025-10-05T19:08:24
91464641-495d-4be3-8858-bad0df3b8c7d,"Marchingband, batontwirling, walking, moderate pace, general",4.0,False,True,{cardio},2025-10-05T19:08:24
da1b4c5e-47b3-431d-a5ff-64941835b016,"Marchingband, playinganinstrument, walking, briskpace, general",5.5,False,True,{cardio},2025-10-05T19:08:24
5a251c32-c7f7-4a75-84c8-9f0f22c42881,"Marchingband, drummajor, walking",3.5,False,True,{cardio},2025-10-05T19:08:24
06e40eaf-d93a-46cf-b01d-1bf187ee94c4,"Activeworkstation, Pedaldesk, balancechair/ball, General, lighteffort",2.0,False,True,{occupation},2025-10-05T19:08:24
0eeeb11a-f4fa-4605-b57a-f448da96d4da,"Activeworkstation, Pedaldesk(40watts)",3.5,False,True,{occupation},2025-10-05T19:08:24
9c909b15-7e74-49b5-b135-d2b69257f122,"Activeworkstation, Pedaldesk(80watts)",5.3,False,True,{occupation},2025-10-05T19:08:24
65ebb356-6c0d-494b-a07f-5cf791d8f4a3,"Activeworkstation, treadmilldesk, walkingslowly1.0mphorless",2.0,False,True,{occupation},2025-10-05T19:08:24
84b774bf-dc9b-44c4-aa73-82e45a754a88,"Activeworkstation, treadmilldesk, walking1.0-2.0mph",2.8,False,True,{occupation},2025-10-05T19:08:24
efbda327-b80f-4cf3-9596-4bd9dc5590d5,Airlineflightattendant,3.0,False,True,{occupation},2025-10-05T19:08:24
e59581a9-d502-41fc-8b8a-fa2cc9ebaf0a,AppleHarvesting,4.8,False,True,{occupation},2025-10-05T19:08:24
a743487d-07a9-47ba-9d98-b7689573b620,"Bakery, general, moderateeffort",4.0,False,True,{occupation},2025-10-05T19:08:24
618b80c2-bff0-4018-8355-e899dcd485d3,"Bakery, lighteffort",2.0,False,True,{occupation},2025-10-05T19:08:24
27753a8c-0d2e-452f-a601-2c8aa3ef34ba,Bookbinding,2.3,False,True,{occupation},2025-10-05T19:08:24
137b0376-b308-47e4-b4ff-2b0e1258135a,"Buildingroad, drivingheavymachinery",6.0,True,True,{strength},2025-10-05T19:08:24
d8f309b0-5749-4c0c-af41-9ad3ea402640,"Buildingroad, directingtraffic, standing",2.0,False,True,{occupation},2025-10-05T19:08:24
71cc308a-799c-4b42-be1f-ebec55d828e7,"Carpentry, general, lighteffort",2.5,False,True,{occupation},2025-10-05T19:08:24
14d270f3-138c-4377-8b3b-2d75cb0ad294,"Carpentry, general, moderateeffort",4.3,False,True,{occupation},2025-10-05T19:08:24
e9497d12-07ad-4bfe-b0fe-50225f771133,"Carpentry, general, heavyorvigorouseffort",7.0,False,True,{occupation},2025-10-05T19:08:24
324dab72-9c33-4e7b-9ea8-c7865ea14d67,"Carryingheavyloads(e.g., bricks, tools)",8.0,False,True,{occupation},2025-10-05T19:08:24
2fbdb3df-3540-4a51-a7a8-89f73fc63ec5,"Carryingmoderateloadsupstairs, movingboxes, 25-49lbs",8.0,False,True,{occupation},2025-10-05T19:08:24
2da82c65-9994-40e5-a647-30f9529d3f7a,"Chambermaid, hotelhousekeeper, makingbed, cleaningbathroom, pushingcart",4.0,False,True,{household},2025-10-05T19:08:24
8a522814-2ee4-4950-9919-6c3836ed07b9,"Cleaning, vacuumingcommercialspace",4.3,False,True,{household},2025-10-05T19:08:24
8f37f83f-9258-4abb-8db3-5866b9514c54,"Coalmining, drillingcoal, rock",5.3,False,True,{occupation},2025-10-05T19:08:24
fbf74563-e1c8-47bd-95dd-cc644d27a398,"Coalmining, erectingsupports",5.0,False,True,{occupation},2025-10-05T19:08:24
b4d6b5dd-343e-402e-b659-291a74a46a40,"Coalmining, general",5.5,False,True,{occupation},2025-10-05T19:08:24
3f5008d1-df68-4d40-b6b6-57d699a566b9,"Coalmining, shovelingcoal, byhand",6.3,False,True,{occupation},2025-10-05T19:08:24
b206c82c-15aa-48ef-a2c1-6e6cb4394fec,"Cook, chef",2.5,False,True,{occupation},2025-10-05T19:08:24
0ab15591-452d-48bc-b361-ec57fdd97af1,"Construction, outside, remodeling, newstructures(e.g., roofrepair, miscellaneous)",4.0,False,True,{occupation},2025-10-05T19:08:24
76939620-b5e0-4666-887e-ce51d37485b6,"Construction, rebar, barbending/fixing",2.3,False,True,{occupation},2025-10-05T19:08:24
c9c3adc8-da42-4a16-98c1-86ba82c3788c,"Custodialwork, lighteffort(e.g., cleaningsinkandtoilet, dusting, vacuuming, lightcleaning)",2.3,False,True,{household},2025-10-05T19:08:24
ec49f253-9675-4c01-9681-0f90398d605a,"Custodialwork, moderateeffort(e.g., buffingfloorswithelectricbuffer, featheringorsweepingarenafloors, mopping, takingoutthetrash, vaccuming)",3.8,False,True,{household},2025-10-05T19:08:24
c5804543-9b7a-4fa8-9471-c275459b83e0,"Electricalwork(e.g., hookupwire, tappingsplicing);plumbingmovedto11516",3.3,False,True,{occupation},2025-10-05T19:08:24
e2cf4cf7-70da-474c-8a66-b3d5b679119b,"Engineer(e.g., mechanicalorelectrical)",1.8,False,True,{occupation},2025-10-05T19:08:24
fb187b36-acfd-4a86-9e85-28c2fbaa5dd5,"Farming, vigorouseffort(e.g., balinghay, cleaningbarn), includesformercode11200",7.8,False,True,{household},2025-10-05T19:08:24
ab7e8db6-fd14-408f-9e2e-177e48d0e4dd,"Farming, moderateeffort(e.g., feedinganimals, chasingcattlebywalkingand/orhorseback, spreadingmanure, harvestingcrops)",4.8,False,True,{occupation},2025-10-05T19:08:24
68d4a4d1-2e13-4d60-9ffd-5a62e5dd9635,"Farming, lighteffort, (e.g., cleaninganimalsheds, preparinganimalfeed)",2.0,False,True,{household},2025-10-05T19:08:24
f7247147-c0ac-4cc8-8445-3351a3489d5a,"Farming, drivingtasks(e.g., drivingtractororharvester)",2.8,False,True,{occupation},2025-10-05T19:08:24
169427bc-0000-4274-bb0f-447959d13723,"Farming, feedingsmallanimals",3.5,False,True,{occupation},2025-10-05T19:08:24
c5e24c12-ce29-4870-92a1-4688daaad770,"Farming, feedingcattle, horses",4.3,False,True,{occupation},2025-10-05T19:08:24
19362a18-6c5b-47d4-b85c-85581df67671,"Farming, haulingwaterforanimals, fetchingwaterfromwellorstream",4.3,False,True,{occupation},2025-10-05T19:08:24
78184a85-bd8f-410a-833c-c63acb7ea972,"Farming, takingcareofanimals(e.g., grooming, brushing, shearingsheep, assistingwithbirthing, medicalcare, branding), general",4.5,False,True,{occupation},2025-10-05T19:08:24
cfa43835-3132-4a09-bbae-c403ecef1cc0,"Farming, rice, planting, grainmillingactivities",3.8,False,True,{occupation},2025-10-05T19:08:24
6fd53896-d36f-4211-89bb-77aebadef504,"Farming, milkingbyhand, cleaningpails, moderateeffort",3.5,False,True,{household},2025-10-05T19:08:24
45115b9f-b48c-4530-bc47-b7069c598248,"Farming, milkingbymachine, lighteffort",1.3,True,True,{strength},2025-10-05T19:08:24
26c531ce-d37e-4c61-9463-1f33abdd7c29,"Farming, milkingCows, fullmilkingprocess, modernmilkingparlorwithmilkingmachines",3.0,True,True,{strength},2025-10-05T19:08:24
5c43a270-00ac-409e-97a3-3eb3670c312b,"Firefighter, general",8.0,False,True,{occupation},2025-10-05T19:08:24
fb06a305-2cc9-4d7a-8725-87351735e1d7,"Firefighter, rescuevictim, automobileaccident, usingpikepole",6.8,False,True,{occupation},2025-10-05T19:08:24
da36b5cd-9c14-42b4-a5bb-8dc2e3131de1,"Firefighter, raisingandclimbingladderwithfullgear, simulatedfiresuppression",8.0,True,True,{strength},2025-10-05T19:08:24
9a34e7c4-12c3-4527-954d-65db72a7065a,"Firefighter, haulinghosesonground, carrying/hoistingequipment, breakingdownwallsetc., wearingfullgear",9.0,False,True,{occupation},2025-10-05T19:08:24
b3e5470c-531a-46ca-8999-af1e7cff9b25,"Fishing, commercial, lighteffort",3.5,False,True,{occupation},2025-10-05T19:08:24
c7dda21a-5ba0-4e40-aa79-b138e15415e7,"Fishing, commercial, moderateeffort",5.0,False,True,{occupation},2025-10-05T19:08:24
aa8ce853-27c7-41c6-97bc-6f10185cab08,"Forestry, axchopping, veryfast, 1.25kgaxe, 51blows/min, extremelyvigorouseffort",17.5,False,True,{occupation},2025-10-05T19:08:24
56ecaacf-4ccf-46d4-83d4-d6c91f6a09bc,"Forestry, axchopping, slow, 1.25kgaxe, 19blows/min, moderateeffort",5.0,False,True,{occupation},2025-10-05T19:08:24
2cd4d641-34c2-410b-bf5a-8d6c09257423,"Forestry, axchopping, fast, 1.25kgaxe, 35blows/min, vigorouseffort",8.0,False,True,{occupation},2025-10-05T19:08:24
758b6e34-ae4e-4fc3-9209-ed5ddfa7b584,"Forestry, moderateeffort(e.g., sawingwoodwithpowersaw, weeding, hoeing)",5.0,False,True,{occupation},2025-10-05T19:08:24
1b4f2a1e-e4ac-4cca-9da4-bc09906db5a3,"Forestry, vigorouseffort(e.g., barking, felling, ortrimmingtrees, carryingorstackinglogs, plantingseeds, sawinglumberbyhand)",8.5,False,True,{occupation},2025-10-05T19:08:24
7e310932-d885-4008-a241-891850526a26,Furriery,4.8,False,True,{occupation},2025-10-05T19:08:24
e1dc38e8-e48b-41b2-a27d-35dc6ba24663,"Garbagecollector, walking, dumpingbinsintotruck, streetcleaning",3.8,False,True,{household},2025-10-05T19:08:24
c7b2109a-2049-4b76-bee1-014c6d5b3cfc,"Hairstylist(e.g., plaitinghair, manicure, makeupartist)",1.8,False,True,{occupation},2025-10-05T19:08:24
3f1554a7-f7c4-40f5-b433-fb1f2457ee94,"Horsegrooming, includingfeeding, cleaningstalls, bathing, brushing, clipping, longeingandexercisinghorses.",7.3,False,True,{household},2025-10-05T19:08:24
f379bc1a-8fa3-4a5d-8755-7e1e09d79aa1,"Horse, feeding, watering, cleaningstalls, impliedwalkingandliftingloads",4.3,False,True,{household},2025-10-05T19:08:24
7889b50b-8619-42bd-be4c-b5d6c4ffbc0f,"Horsebackriding, working, cuttingcows",4.5,False,True,{occupation},2025-10-05T19:08:24
6d33ba10-9323-46a5-9987-4012da872fcb,"Horseracing, galloping, cantor",7.8,False,True,{occupation},2025-10-05T19:08:24
01c5e3c8-06b5-4119-85fe-3538df6f00ce,"Horseracing, Jockey, trotting",6.3,False,True,{occupation},2025-10-05T19:08:24
fe37f9c8-0641-46cf-b1cc-157b6c8927eb,"Horseracing, Jockey, walking",2.3,False,True,{occupation},2025-10-05T19:08:24
9f7d2c20-d2fa-4eb6-9fff-f0701982bddf,Kitchenmaid,3.0,False,True,{occupation},2025-10-05T19:08:24
98a470c3-b847-4411-884b-ed7e0c6e13a3,"Lawnkeeper, yardwork, general",4.0,False,True,{occupation},2025-10-05T19:08:24
af3dd01f-2a6b-45fa-8f9b-6777c9cc4ea6,"Lawnkeeper, weeding, gaspowered",3.0,False,True,{occupation},2025-10-05T19:08:24
384a010a-ab62-475b-8c8c-69522d47b7e1,Laundryworker,3.3,False,True,{household},2025-10-05T19:08:24
cd68248a-f23d-44b0-a066-00e8888b0e67,Locksmith,3.0,False,True,{occupation},2025-10-05T19:08:24
bd882e86-e68e-4d8c-b48d-1ade1322feed,"Machinetooling(e.g., machining, workingsheetmetal, machinefitter, operatinglathe, welding)light-to-moderateeffort",3.0,True,True,{strength},2025-10-05T19:08:24
8682740c-7bc6-4c95-b0e8-11c81f38379d,"Machinetooling, operatingpunchpress, moderateeffort",5.0,True,True,{strength},2025-10-05T19:08:24
93952816-d71c-4d66-8898-f4b642c072d8,"Manager, property",1.8,False,True,{occupation},2025-10-05T19:08:24
3681521d-c28c-42d6-9bab-29998dd2e35d,"Manualorunskilledlabor, general, lighteffort",2.8,False,True,{occupation},2025-10-05T19:08:24
0814ddaf-5d41-4215-8687-166bfd2bf6e4,"Manualorunskilledlabor, general, moderateeffort",4.5,False,True,{occupation},2025-10-05T19:08:24
8bd11461-9d6c-475e-92d3-eba89123252a,"Manualorunskilledlabor, general, vigorouseffort",6.5,False,True,{occupation},2025-10-05T19:08:24
6bd936d3-86a1-4071-8fb9-0ae44d7441dd,"Masonary, concrete, moderateeffort",4.3,False,True,{occupation},2025-10-05T19:08:24
27a55e58-2125-4c57-8d7f-1c25184ed167,"Masonry, concrete, lighteffort",2.5,False,True,{occupation},2025-10-05T19:08:24
d8c1bbbf-2f18-4cac-bc27-27738326c8f2,"Massagetherapist, standing",5.5,False,True,{occupation},2025-10-05T19:08:24
53f78505-0c4b-4733-8c48-34571dfddba3,"Mailcarrier, walkingtodelivermail",2.3,False,True,{occupation},2025-10-05T19:08:24
478ce2eb-4f09-4bee-99b9-7a60599cdc58,"Maildelivery, motorbike",1.5,False,True,{occupation},2025-10-05T19:08:24
9fe7fbc2-806a-4089-8673-418f46d8d239,"Maildelivery, ElectronicallyAssistedBicycle",3.5,False,True,{occupation},2025-10-05T19:08:24
35210726-e3b5-4ee8-90c0-75c7913751d0,"Moving, carryingorpushingheavyobjects, 75lbsormore, onlyactivetime(e.g., desks, movingvanwork)",7.5,False,True,{occupation},2025-10-05T19:08:24
191663a9-d3ec-49fe-bd79-c85e1c002edc,"Mining, generalservices, drilling, miningsupportjobs(mechanical, welding, pipeinstallation, generalconstruction)",8.5,False,True,{occupation},2025-10-05T19:08:24
0024845b-7039-487f-9701-2e8c1646c31e,"SkindivingorSCUBAdivingasafrogman, NavySeal",12.0,False,True,{occupation},2025-10-05T19:08:24
996d44c7-59c5-4772-90b7-aec42827c4af,"Operatingheavydutyequipment, automated, notdriving",2.5,False,True,{occupation},2025-10-05T19:08:24
04edf7d2-9322-4abd-8889-4e1ff2a9b435,"Orangegrovework, pickingfruit",3.5,False,True,{occupation},2025-10-05T19:08:24
7f62be73-7af4-4181-9b1f-407f7312cb59,"Painting, house, furniture, moderateeffort",3.3,False,True,{occupation},2025-10-05T19:08:24
49d29e4f-48cb-46d0-a97e-ccb0963228e6,Plumbingactivities,3.0,False,True,{occupation},2025-10-05T19:08:24
bd718b3a-d85d-417e-9ef3-8ed3fe799b16,"Printing, paperindustryworker, standing",2.0,False,True,{occupation},2025-10-05T19:08:24
9a2e7c3b-4564-4ad1-8d91-46ddcb4da93e,"PoliceOfficer, Walking",3.8,False,True,{occupation},2025-10-05T19:08:24
86b2aa4b-a002-4415-b223-65036999952c,"Police, directingtraffic, standing",2.5,False,True,{occupation},2025-10-05T19:08:24
12865be4-797c-4b31-831f-727c3af50748,"Police, drivingasquadcar, sitting",2.0,False,True,{occupation},2025-10-05T19:08:24
ebb329f5-131b-40f5-8c32-9c471ef10808,"Police, ridinginasquadcar, sitting",1.3,False,True,{occupation},2025-10-05T19:08:24
7df2a7d8-38e8-4c94-8353-afb76a0553c7,"Police, makinganarrest, standing",4.0,False,True,{occupation},2025-10-05T19:08:24
3a9b3c01-db70-4268-ae00-fa7687d6a485,"Counterterrorismmaneuvers, clearingbuilding",9.0,False,True,{occupation},2025-10-05T19:08:24
c96915fc-9da1-4808-85e0-1de11095126e,"Shoerepair, general",2.0,False,True,{occupation},2025-10-05T19:08:24
4fa6d0da-5723-4901-ad10-a6556533bf13,"Shoveling, diggingditches",7.3,False,True,{occupation},2025-10-05T19:08:24
fbff29ab-19e6-475f-a2dc-1872efd63a5e,"Shoveling, morethan16lbs/minute, deepdigging, vigorouseffort",8.8,False,True,{occupation},2025-10-05T19:08:24
a13b2a1c-a942-49b4-8f2f-5ee0bedf4594,"Shoveling, lessthan10lbs/minute, moderateeffort",5.0,False,True,{occupation},2025-10-05T19:08:24
838f9329-b820-48b6-b7d5-01086d929666,"Shoveling, 10to15lbs/minute, vigorouseffort",6.5,False,True,{occupation},2025-10-05T19:08:24
6e7a0461-5e7c-4058-a895-78bb1f17a030,"Sittingtasks, lighteffort(e.g., officework, chemistrylabwork, lightassemblyrepair, watchrepair, reading, deskwork)",1.5,False,True,{occupation},2025-10-05T19:08:24
040f1f61-e029-47d8-98f8-61f568c98118,"Sitting, computerwork",1.3,False,True,{occupation},2025-10-05T19:08:24
90546f05-6875-441a-a896-e093157893c2,"Standingworkstation, typing, computerwork",1.3,False,True,{occupation},2025-10-05T19:08:24
0e929195-b296-4601-aa25-f1e3d63d55e6,"Sittingmeetings, lighteffort, general, and/orwithtalkinginvolved(e.g., eatingatabusinessmeeting)",1.3,False,True,{occupation},2025-10-05T19:08:24
6d26f983-dd0e-4dc8-a876-f5be5354cd0e,"Sittingtasks, moderateeffort(e.g.pushingheavylevers, ridingmower/forklift, craneoperation)",2.5,False,True,{occupation},2025-10-05T19:08:24
603cd1ba-f02b-4233-b06b-859e83a3ce90,"Sitting, teachingstretchingoryoga, orlighteffortexerciseclasses",2.8,False,True,{flexibility},2025-10-05T19:08:24
08bd0f88-ac17-4b7e-a4cf-05730ce61e58,"Standingtasks, lighteffort(e.g., bartending, storeclerk, assembling, filing, duplicating, librarian, puttingupaChristmastree, standingandtalkingatwork, changingclotheswhenteaching",1.8,False,True,{occupation},2025-10-05T19:08:24
9d6eeeca-12a4-4797-85c4-d05922b16feb,"Standing, light/moderateeffort(e.g., assemble/repairheavyparts, welding, stockingparts, autorepair, packingboxes, nursingpatientcare, laundry)",3.3,False,True,{household},2025-10-05T19:08:24
5c7278af-eed9-42c1-8d99-64274249d515,"Standing, moderateeffort, liftingitemscontinuously, 10–20lbs, withlimitedwalkingorresting",4.5,False,True,{occupation},2025-10-05T19:08:24
f9979430-4143-4c6a-961e-b88c0701d532,"Standing, moderateeffort, intermittentlifting50lbs, hitchortwistingropes",3.8,False,True,{occupation},2025-10-05T19:08:24
8ab0e38f-2311-4cdb-86f3-49976425284d,"Standing, moderate/heavytasks(e.g., liftingmorethan50lbs, masonry, painting, paperhanging)",4.5,False,True,{occupation},2025-10-05T19:08:24
30ecd531-42aa-4aa5-bc10-eb45f70573cb,"Patientcare, healthcareactivites",2.3,False,True,{occupation},2025-10-05T19:08:24
52158de8-9a52-4504-81a3-2cba73d18d85,"Patientcare, roomcleaning/preperation",3.5,False,True,{household},2025-10-05T19:08:24
46c3d73f-6cd1-48aa-8a43-38000d781b8c,"Steelmill, moderateeffort(e.g., fettling, forging, tippingmolds)",5.3,False,True,{occupation},2025-10-05T19:08:24
edae3b9d-04f0-42e3-9e3e-b6176c87470f,"Steelmill, vigorouseffort(e.g., handrolling, merchantmillrolling, removingslag, tendingfurnace)",8.3,False,True,{occupation},2025-10-05T19:08:24
d65cb4c8-40b1-4ea4-9974-0ecd58a0ae7e,"Tailoring, cuttingfabric",2.3,False,True,{occupation},2025-10-05T19:08:24
9f544045-965f-4ff9-8105-cc884f11882c,"Tailoring, general",2.5,False,True,{occupation},2025-10-05T19:08:24
7b516c07-d2ce-4d7c-9549-547140964a3e,"Tailoring, handsewing",1.8,False,True,{occupation},2025-10-05T19:08:24
89cc881d-9246-486a-bcd8-d7a7fa64bd08,"Tailoring, machinesewing",2.5,True,True,{strength},2025-10-05T19:08:24
e669e9d4-58cc-456c-97e2-982dee6eea7a,"Tailoring, pressing",3.5,True,True,{strength},2025-10-05T19:08:24
d9a70b64-d814-419d-8fd3-e22fe87b9772,"Tailoring, weaving, lighteffort(e.g., finishingoperations, washing, dyeing, inspectingcloth, countingyards, paperwork)",2.0,False,True,{occupation},2025-10-05T19:08:24
708d5bdf-a478-4f3f-960c-1ca7d50850b7,"Tailoring, weaving, moderateeffort(e.g., spinningandweavingoperations, deliveringboxesofyarntospinners, loadingofwarpbean, pinwinding, conewinding, warping, clothclutting)",4.0,False,True,{occupation},2025-10-05T19:08:24
d0635aef-2dc3-4518-8902-8831a3b68af4,"Truckdriving, loadingandunloadingtruck, tyingdownload, standing, walkingandcarryingheavyloads",6.5,False,True,{occupation},2025-10-05T19:08:24
d1eea4f0-871f-4445-bb5d-f9432e0c7340,"Truckdriving, deliverytruck, taxi, shuttlebus, schoolbus",2.0,False,True,{occupation},2025-10-05T19:08:24
d8a8d238-b547-4425-ae19-cbc0ff219a16,"Typing, electric, manualorcomputer",1.3,False,True,{occupation},2025-10-05T19:08:24
c78a23f3-db73-444a-837d-4d1a2ebfd568,"Usingheavypowertoolssuchaspneumatictools(e.g., jackhammers, drills, etc.)",6.3,False,True,{occupation},2025-10-05T19:08:24
fdfd5cae-6182-4be9-9edd-c2d8d373c03f,"Usingheavytools(notpower)suchasshovel, pick, tunnelbar, spade",7.8,False,True,{occupation},2025-10-05T19:08:24
